aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,Label,
-0.01,-0.05,-1,-0.18,1.28,9.09,-46,36,-40,2,
-0.02,-0.02,-1,1.28,1.22,-2.38,-47,36,-47,2,
-0.02,-0.01,-0.99,-1.95,1.89,-12.02,-47,37,-42,2,
0,-0.03,-1,1.4,-0.49,5,-46,36,-41,2,
-0.02,-0.02,-1,2.14,0.61,4.58,-45,35,-41,2,
-0.03,0.02,-0.98,46.75,-1.34,-12.76,-44,38,-47,2,
-0.03,0,-1,6.96,-0.49,-9.16,-45,36,-38,2,
-0.01,-0.02,-1,-24.17,2.99,-0.12,-43,36,-43,2,
-0.01,-0.05,-1,-9.28,-0.18,-5.55,-47,35,-41,2,
-0.03,0.01,-1.03,-1.4,-6.9,-9.22,-48,38,-41,2,
0,-0.07,-1.01,0,-4.27,-3.17,-44,36,-42,2,
0.01,-0.04,-1.02,-6.59,-7.26,-2.14,-46,34,-43,2,
0.02,-0.04,-0.99,3.91,-2.62,-2.93,-46,34,-39,2,
0.02,-0.04,-0.99,4.7,-0.31,-0.61,-44,34,-42,2,
0.01,-0.04,-1.01,-0.24,-1.83,-0.49,-43,35,-41,2,
0.03,-0.02,-1.02,4.46,-0.43,-3.11,-44,35,-46,2,
0.01,-0.01,-1.03,-1.77,0.85,-2.26,-44,35,-40,2,
0.01,-0.02,-0.99,1.89,4.03,-2.69,-43,35,-38,2,
0.01,-0.02,-0.97,5,2.08,-1.83,-45,34,-41,2,
0,0.03,-1.01,5.98,1.22,-1.95,-39,33,-40,2,
0,0.01,-1,7.75,1.34,0,-39,36,-43,2,
0,0.03,-0.97,2.81,-1.83,-2.81,-39,37,-37,2,
0.01,0.02,-1,4.46,-1.83,0.67,-38,34,-35,2,
0.01,0.03,-1,-1.65,-0.12,-2.2,-35,34,-42,2,
0.02,0.03,-0.98,1.95,1.1,-0.06,-36,38,-41,2,
0.01,0.02,-0.98,-4.09,0.24,-1.16,-38,36,-36,2,
0.01,0.02,-1.02,-5.13,-1.83,-0.79,-36,36,-47,2,
0.02,0.02,-0.99,9.34,-0.73,-1.95,-38,35,-41,2,
0.04,0.04,-0.99,4.21,-3.36,-1.16,-33,34,-37,2,
0.04,0.05,-0.99,8.3,-1.65,0.06,-34,36,-41,2,
0.03,0.1,-0.96,17.09,-6.47,-4.58,-32,34,-40,2,
0.06,0.03,-0.94,-24.6,-5.31,1.53,-35,33,-41,2,
0.07,0.03,-0.96,8.18,4.39,-0.98,-36,29,-46,2,
0.04,0.09,-0.98,8.61,-0.49,0,-34,32,-38,2,
0.08,0.06,-0.98,2.08,-4.64,2.62,-32,33,-38,2,
0.08,0.07,-1.01,6.9,-3.42,-0.06,-33,33,-48,2,
0.1,0.08,-1.01,2.81,-2.69,-2.5,-32,33,-43,2,
0.08,0.08,-0.97,-2.5,-0.18,-4.39,-34,31,-41,2,
0.09,0.08,-0.98,1.28,-2.08,-1.04,-35,31,-47,2,
0.1,0.08,-1,4.82,-2.5,0.49,-35,32,-39,2,
0.1,0.07,-0.99,0.18,-2.62,0.06,-34,29,-44,2,
0.1,0.08,-0.99,6.1,0.18,-1.71,-35,32,-45,2,
0.1,0.09,-0.99,8,2.01,0.12,-33,33,-44,2,
0.09,0.09,-0.99,2.5,3.23,-2.38,-32,30,-44,2,
0.09,0.12,-1,8.36,1.1,-1.22,-34,31,-41,2,
0.09,0.14,-0.96,5.68,1.95,-0.73,-33,32,-42,2,
0.09,0.13,-0.95,-1.95,-1.71,-1.59,-30,31,-47,2,
0.1,0.12,-0.98,1.4,1.22,2.44,-31,29,-44,2,
0.1,0.15,-0.98,-0.92,-1.77,0.06,-32,29,-43,2,
0.09,0.12,-0.97,0.61,-0.49,-1.71,-33,31,-47,2,
0.11,0.12,-0.98,-3.11,-4.52,-4.82,-33,29,-43,2,
0.11,0.12,-0.98,-13.12,-4.15,-7.87,-33,28,-41,2,
0.14,0.1,-0.98,-5.62,-6.23,-0.12,-33,30,-41,2,
0.13,0.07,-0.97,-2.81,-2.75,1.65,-35,31,-44,2,
0.15,0.05,-1,-6.29,-4.21,-2.08,-35,29,-44,2,
0.15,0.06,-1,-6.96,-0.43,-0.61,-34,27,-40,2,
0.16,0.03,-0.99,2.01,6.04,1.34,-34,27,-44,2,
0.14,0.04,-1,1.71,2.44,0.43,-34,28,-43,2,
0.13,0.06,-0.98,-4.7,2.69,-3.42,-38,28,-46,2,
0.16,0.04,-1.02,-4.33,-1.04,-1.89,-35,30,-44,2,
0.17,0.01,-1.03,-7.93,5.31,-7.2,-37,31,-41,2,
0.1,0.01,-0.94,-11.17,10.74,-4.64,-35,30,-43,2,
0.07,-0.04,-0.97,1.1,7.14,1.71,-38,34,-43,2,
0.09,-0.04,-1.03,1.34,-1.77,-4.09,-36,33,-46,2,
0.12,0.05,-1.01,0.24,-4.88,-8.12,-36,33,-39,2,
0.1,-0.02,-0.98,-1.95,7.14,-0.73,-36,30,-40,2,
0.07,0.01,-0.96,-2.08,6.16,-1.34,-41,31,-46,2,
0.08,-0.01,-0.96,-1.71,2.2,-2.69,-42,31,-41,2,
0.06,-0.01,-0.98,3.85,-0.55,-4.03,-39,32,-43,2,
0.07,0.02,-0.99,-1.77,-1.65,-6.96,-38,33,-41,2,
0.07,-0.04,-1.07,2.5,17.46,-0.61,-37,34,-47,2,
0.05,-0.02,-1,10.5,-2.93,1.53,-38,35,-46,2,
0.06,0.02,-1,4.09,4.7,4.15,-38,34,-44,2,
0.02,-0.01,-1,-11.17,10.99,-2.08,-37,33,-40,2,
0.03,0,-1.01,6.71,2.44,6.23,-38,35,-46,2,
0.02,0.02,-0.99,-6.41,4.21,3.54,-36,34,-43,2,
0.03,-0.01,-0.99,0.55,-3.42,10.93,-41,34,-41,2,
0.02,0.04,-0.95,7.57,-3.3,8.18,-41,34,-42,2,
0.03,0.02,-0.98,-4.88,-6.84,2.01,-38,34,-40,2,
0.04,-0.01,-1,-5.55,6.84,3.97,-39,34,-43,2,
0.02,0,-1,-1.53,3.36,-0.85,-40,34,-42,2,
0.03,0,-1,2.26,-1.04,2.14,-39,33,-41,2,
0.02,0,-1,-1.77,4.76,0.73,-42,33,-45,2,
0,0,-1.03,0.37,3.54,5.68,-41,34,-38,2,
0.04,0.02,-1.02,-1.53,1.22,7.2,-40,32,-39,2,
-0.02,-0.03,-1,-2.5,8.54,-0.49,-40,35,-40,2,
0,-0.04,-1.03,-3.11,4.15,-2.26,-43,35,-38,2,
-0.02,-0.02,-0.99,5.92,-4.52,-1.46,-42,34,-38,2,
0,-0.01,-0.99,7.32,-3.54,5.68,-39,36,-41,2,
0.02,0.01,-1.02,8.3,-1.1,3.17,-43,36,-39,2,
0.02,0.01,-0.97,4.33,3.36,-5.07,-41,35,-40,2,
-0.02,0.05,-1.01,6.53,4.64,1.1,-39,34,-43,2,
-0.04,0.05,-1,-9.22,7.63,-8.48,-41,36,-44,2,
-0.02,0.04,-1.04,5.07,-6.1,-6.53,-40,36,-39,2,
-0.01,0.04,-0.97,-4.03,-3.85,-11.23,-41,37,-37,2,
-0.01,0.01,-1.01,5.25,-5.13,3.97,-42,35,-41,2,
-0.02,0.02,-0.99,-6.23,18.01,-3.48,-42,37,-41,2,
-0.03,0.02,-0.98,4.27,3.72,6.71,-42,38,-40,2,
-0.07,0.03,-0.97,2.26,7.2,2.5,-43,36,-43,2,
-0.07,0.03,-1,6.59,11.9,1.77,-44,38,-38,2,
-0.08,0.04,-0.98,1.22,-7.63,3.42,-42,38,-39,2,
-0.07,0,-0.96,-2.99,-4.39,-4.64,-42,39,-44,2,
-0.11,0,-0.95,3.42,1.95,2.99,-40,39,-39,2,
-0.1,0.02,-0.97,10.86,-2.99,8.73,-41,39,-40,2,
-0.09,0.05,-0.95,-1.22,1.1,-6.59,-43,38,-38,2,
-0.07,0.05,-0.99,-4.03,2.38,-2.62,-38,36,-39,2,
-0.08,0.04,-0.98,3.11,-3.72,1.65,-42,38,-40,2,
-0.08,0.04,-0.99,-4.09,3.36,-5.07,-42,37,-40,2,
-0.09,0.06,-0.98,10.99,-7.14,8.18,-43,39,-41,2,
-0.13,0.05,-0.96,-16.24,15.2,-6.41,-40,36,-40,2,
-0.1,0.04,-0.98,-1.28,3.05,-5.19,-41,37,-45,2,
-0.11,0.05,-0.99,8.91,-10.19,-2.01,-40,38,-38,2,
-0.1,0.06,-1,6.23,-9.4,-2.62,-40,38,-41,2,
-0.08,0.06,-0.96,-2.32,-8.79,-5.86,-39,39,-34,2,
-0.07,0.09,-1,2.2,1.22,5.25,-38,39,-46,2,
-0.08,0.05,-1,-5.37,7.57,-5,-38,37,-41,2,
-0.08,0.06,-0.98,10.13,-3.11,3.11,-40,37,-39,2,
-0.06,0.08,-1,5.07,-6.96,0.43,-37,37,-41,2,
-0.06,0.05,-1,-9.22,-2.5,-7.32,-38,38,-42,2,
-0.04,0.05,-0.98,-2.14,-0.37,-0.37,-38,36,-39,2,
-0.08,0.05,-1.01,0.61,6.23,2.87,-38,39,-37,2,
-0.08,0.03,-1.02,4.52,-9.46,1.28,-37,38,-39,2,
-0.03,0.06,-1,16.91,-7.02,5.43,-38,37,-38,2,
-0.05,0.1,-0.98,3.72,7.39,-0.79,-39,35,-39,2,
-0.05,0.09,-0.99,-3.78,1.16,-5.13,-35,39,-43,2,
-0.05,0.08,-0.97,-2.14,0.24,-3.36,-36,38,-36,2,
-0.08,0.1,-1.02,0.18,4.7,0.85,-34,39,-40,2,
-0.07,0.08,-0.97,-0.61,-1.59,1.04,-32,39,-40,2,
-0.06,0.07,-0.99,-8.06,-2.62,-1.04,-36,36,-42,2,
-0.06,0.07,-0.99,-3.05,-0.55,3.17,-36,35,-43,2,
-0.05,0.06,-0.98,10.56,-9.58,7.51,-35,35,-39,2,
-0.04,0.05,-1.01,-9.46,10.19,-0.12,-35,36,-43,2,
-0.05,0.06,-1,-0.67,-3.48,1.89,-37,37,-43,2,
-0.05,0.05,-0.99,8.79,-7.87,4.58,-38,36,-43,2,
-0.01,0.04,-0.99,-5,10.5,0.06,-34,39,-40,2,
-0.06,0.02,-1.01,-5.74,-0.55,0.61,-34,39,-40,2,
-0.05,0.05,-0.99,17.64,-11.41,4.33,-36,36,-40,2,
-0.03,0.07,-0.97,-0.61,-3.66,-3.48,-34,36,-42,2,
-0.03,0.06,-0.99,-9.28,-6.23,-7.93,-35,36,-42,2,
0,0.06,-0.97,2.44,-15.99,-1.1,-36,35,-39,2,
0.05,0.06,-1.03,1.89,-8.42,-5.43,-36,35,-46,2,
0.07,0.06,-1,1.59,-6.35,-2.14,-35,34,-41,2,
0.03,0.05,-0.97,-0.43,9.58,1.65,-36,33,-43,2,
0.04,0.03,-1.01,-9.46,8.24,-0.31,-36,32,-42,2,
0.06,0.06,-1.01,-10.25,1.28,-6.23,-36,34,-35,2,
0.05,0.04,-1,-9.95,-0.06,-0.55,-38,34,-41,2,
0.05,0.02,-1.01,-6.84,2.14,-3.72,-38,34,-38,2,
0.06,0,-1.01,-2.26,-4.88,1.53,-40,33,-40,2,
0.05,-0.01,-0.98,1.89,7.14,-3.91,-39,32,-38,2,
0.03,0.05,-1.01,-2.01,8.24,-1.04,-39,34,-45,2,
0.02,-0.01,-0.99,-6.41,3.54,4.58,-43,34,-45,2,
0,-0.03,-1,2.14,5.13,1.95,-45,35,-36,2,
0,-0.01,-1.02,7.51,4.52,3.05,-46,35,-38,2,
-0.01,0.01,-0.98,5.25,1.28,3.23,-46,34,-43,2,
-0.01,-0.01,-0.96,-4.58,1.71,2.75,-42,36,-44,2,
0,-0.01,-0.98,-2.44,12.57,1.22,-44,38,-41,2,
-0.01,0.03,-0.98,3.48,0.55,-0.85,-45,37,-40,2,
-0.04,0.05,-0.99,-7.57,1.28,-3.48,-45,38,-43,2,
-0.03,-0.02,-0.99,-6.41,-0.06,-1.95,-44,35,-44,2,
-0.03,-0.02,-1,0.12,-0.37,0,-46,36,-44,2,
-0.03,-0.02,-1,0.24,-0.12,-1.22,-45,38,-40,2,
-0.03,-0.02,-1,0.06,-0.06,-0.49,-43,37,-40,2,
-0.04,-0.02,-1,-0.06,-1.04,0,-43,41,-41,2,
-0.03,-0.02,-1,-0.18,-0.12,0.18,-44,35,-37,2,
-0.04,-0.02,-1,0.18,-0.06,-0.49,-45,39,-39,2,
-0.03,-0.02,-1,-0.12,0.24,0.06,-44,36,-47,2,
-0.03,-0.02,-1,0.06,-0.12,-0.24,-44,38,-41,2,
-0.03,-0.02,-1,-0.18,0.12,-0.06,-44,38,-42,2,
-0.03,-0.02,-1,0,0.18,0,-43,35,-38,2,
-0.03,-0.02,-1,0.06,-0.06,0,-48,38,-41,2,
-0.03,-0.02,-1,0.12,0.06,-0.43,-45,35,-43,2,
-0.03,-0.02,-1,0,-0.06,-0.12,-44,40,-41,2,
-0.03,-0.02,-1,0.12,0.06,-0.18,-46,37,-43,2,
-0.03,-0.02,-1,0.06,0.12,0,-46,36,-42,2,
-0.03,-0.02,-1,0.06,0.06,0,-44,38,-39,2,
-0.03,-0.02,-1,0.12,0.12,-0.12,-44,37,-39,2,
-0.03,-0.02,-1,0,-0.06,-0.18,-45,38,-40,2,
-0.03,-0.02,-1,-0.12,0.06,0.06,-46,39,-45,2,
-0.03,-0.02,-1,-0.12,0,0.06,-46,38,-40,2,
-0.03,-0.03,-1,-0.06,0,1.28,-44,36,-41,2,
-0.03,-0.01,-1,-0.06,0.43,3.6,-45,37,-41,2,
-0.03,-0.03,-1,-0.18,0.06,1.95,-46,37,-37,2,
-0.04,-0.02,-1,0.43,0,-0.73,-42,35,-44,2,
-0.03,-0.01,-1,-0.24,1.53,-5.74,-47,36,-39,2,
-0.03,-0.02,-1,-0.31,1.89,-0.61,-45,38,-39,2,
-0.04,-0.05,-1.01,-9.16,2.08,1.53,-46,40,-45,2,
-0.05,-0.1,-0.99,-3.54,10.62,-2.75,-45,38,-38,2,
-0.06,-0.05,-1,3.11,0.43,-0.24,-46,36,-42,2,
-0.05,-0.06,-1.04,-3.23,-2.99,1.34,-46,41,-40,2,
-0.05,-0.07,-1.01,4.58,-5.74,0.92,-48,37,-39,2,
-0.02,-0.08,-1.02,5.31,-3.42,-0.43,-45,35,-38,2,
-0.02,-0.03,-1.02,3.48,-6.23,-4.03,-48,39,-36,2,
-0.02,-0.05,-0.96,0.98,-4.03,-1.77,-46,39,-41,2,
-0.02,-0.02,-1.02,2.87,1.1,-0.37,-45,37,-38,2,
-0.01,-0.05,-1.02,0.67,9.22,1.53,-43,38,-40,2,
-0.04,-0.04,-1,2.01,4.76,-2.26,-43,36,-32,2,
-0.04,-0.05,-1,0.92,1.59,-1.95,-37,36,-42,2,
-0.04,-0.01,-1,10.13,2.5,-3.91,-38,36,-39,2,
-0.04,-0.02,-0.95,-13.06,-0.31,-7.87,-37,36,-40,2,
-0.05,0,-0.97,11.84,0.43,-0.85,-37,38,-40,2,
-0.03,0.03,-1.04,12.88,0.43,2.08,-36,37,-39,2,
-0.05,0.02,-1,4.52,1.65,-2.01,-34,38,-42,2,
-0.05,0.02,-1.01,-2.69,1.34,-3.78,-34,39,-41,2,
-0.06,0.02,-1.01,-17.03,3.17,-7.32,-37,37,-38,2,
-0.05,0.01,-1.01,-5.55,2.87,-9.7,-31,37,-41,2,
-0.09,0.03,-0.96,-16.3,-1.83,-8.73,-38,38,-42,2,
-0.05,-0.02,-1.05,8.42,-5,2.38,-35,40,-42,2,
-0.07,0.02,-1.01,7.81,-2.69,6.1,-34,35,-43,2,
-0.03,0.01,-1.01,-12.02,-9.58,-1.22,-38,36,-40,2,
-0.03,-0.01,-0.98,-3.17,-4.09,3.48,-37,37,-43,2,
-0.03,-0.03,-0.99,3.23,1.46,5.8,-39,34,-41,2,
-0.02,-0.01,-1,2.62,2.32,1.34,-35,35,-39,2,
-0.04,0,-1,0.73,5.37,4.27,-38,35,-42,2,
-0.05,-0.01,-1.01,-9.03,2.62,4.76,-38,36,-45,2,
-0.06,-0.03,-1.01,-1.04,4.09,4.09,-36,38,-37,2,
-0.06,-0.01,-0.97,1.71,0.37,8.73,-40,37,-43,2,
-0.09,0.02,-0.98,-0.61,5.25,9.83,-40,37,-40,2,
-0.08,-0.02,-1,-3.23,-3.6,4.82,-38,38,-37,2,
-0.07,0,-0.99,1.46,-2.56,5.37,-41,38,-36,2,
-0.07,0,-0.98,-0.49,1.4,6.41,-41,38,-42,2,
-0.06,-0.01,-0.97,-1.34,-4.15,1.89,-39,35,-42,2,
-0.04,0,-1,1.77,0.61,3.54,-39,37,-40,2,
-0.04,-0.03,-0.99,2.38,1.65,2.99,-41,35,-44,2,
-0.03,-0.01,-0.99,-0.55,1.16,1.59,-41,39,-36,2,
-0.07,0,-0.96,-2.38,0.85,0.31,-42,36,-40,2,
-0.05,0.01,-1.01,-0.85,-2.26,-0.18,-40,36,-34,2,
-0.06,-0.05,-0.99,-3.11,3.54,-0.85,-39,38,-40,2,
-0.09,0,-0.97,0.24,4.46,-2.08,-40,37,-41,2,
-0.06,-0.02,-1.02,-0.49,-2.87,-2.44,-41,37,-41,2,
-0.04,0,-1.03,4.33,1.22,0.37,-41,37,-41,2,
-0.08,-0.01,-0.95,-0.06,1.4,2.44,-40,35,-38,2,
-0.07,-0.03,-0.97,-2.69,0.49,0.85,-41,39,-39,2,
-0.06,0,-1.01,-0.18,3.17,0.73,-40,39,-40,2,
-0.06,0.01,-0.99,-2.81,4.21,-0.73,-42,35,-39,2,
-0.07,-0.03,-0.99,1.59,-1.59,0.55,-42,36,-38,2,
-0.05,-0.02,-1.04,-2.56,-4.27,1.34,-42,36,-42,2,
-0.09,-0.03,-0.96,2.62,-0.98,2.01,-41,38,-40,2,
-0.05,-0.08,-1,1.04,-0.98,1.16,-41,39,-42,2,
-0.05,0.03,-0.99,10.86,5.62,3.66,-41,36,-43,2,
-0.06,-0.06,-1.01,7.08,-0.37,0.79,-40,38,-42,2,
-0.05,0.01,-0.99,1.83,3.6,-1.53,-41,37,-40,2,
-0.09,0.02,-0.96,2.56,-0.55,2.5,-41,40,-40,2,
-0.06,-0.01,-0.99,-1.22,1.4,2.69,-41,37,-43,2,
-0.07,0.01,-1,1.77,0.12,0.31,-40,38,-42,2,
-0.07,0,-0.99,1.53,-1.1,0.98,-42,36,-40,2,
-0.06,-0.01,-0.99,-0.06,-2.08,1.89,-40,36,-39,2,
-0.06,0.01,-0.99,1.4,0.79,-0.73,-42,35,-38,2,
-0.04,0.01,-1.01,1.77,-2.62,0.55,-42,35,-41,2,
-0.05,0,-1,-0.37,-3.11,1.04,-41,35,-40,2,
-0.03,0.02,-1,3.3,-2.93,0.31,-39,35,-42,2,
-0.03,0.02,-1,-0.61,-2.99,0.37,-40,35,-43,2,
-0.03,0.01,-1,0.12,-0.49,0.43,-42,36,-45,2,
-0.03,0.01,-1,0.24,-1.65,-0.37,-38,37,-42,2,
-0.03,0.03,-0.99,-0.24,0.31,-0.31,-41,36,-42,2,
-0.02,0,-1.01,0.37,-2.44,1.22,-42,35,-43,2,
-0.02,0.03,-1,3.91,1.04,-0.24,-41,35,-41,2,
-0.02,0.03,-0.98,-0.67,0.85,-0.12,-39,37,-43,2,
-0.02,0.02,-1.01,2.93,-0.24,-0.12,-39,36,-43,2,
-0.01,0.01,-1,0.92,0.73,-0.31,-40,35,-44,2,
-0.03,0.04,-0.99,0.49,1.1,0,-40,35,-42,2,
-0.01,0.02,-1,0.79,-0.79,0.67,-40,34,-41,2,
-0.03,0.03,-0.99,-1.53,2.01,-1.71,-39,35,-42,2,
-0.01,0.03,-1,2.5,-0.24,1.28,-40,36,-41,2,
-0.02,0.01,-0.99,-2.62,1.65,-1.28,-38,34,-45,2,
-0.02,0.02,-1,2.38,1.34,0.73,-40,35,-40,2,
-0.02,0.02,-0.98,-2.26,1.71,-1.22,-39,35,-42,2,
-0.01,0.02,-1.02,-1.22,-0.37,0.79,-39,35,-40,2,
-0.03,0.01,-0.99,0.73,0.49,1.16,-39,36,-41,2,
-0.03,0.02,-1,-0.12,-0.85,0.73,-39,36,-38,2,
-0.01,0,-1,0.61,0.55,0.61,-40,35,-43,2,
-0.03,0.03,-0.98,0.79,2.38,0.61,-39,35,-35,2,
-0.03,0.03,-0.98,-0.49,0.06,-0.06,-39,37,-43,2,
-0.01,0,-1.02,-3.48,-0.92,0,-41,36,-43,2,
-0.03,0.01,-1,0.67,-0.12,-0.31,-41,36,-48,2,
-0.02,0.01,-1,-0.98,0,-1.46,-40,34,-42,2,
-0.02,0.01,-0.98,1.22,0.79,0.92,-39,35,-41,2,
-0.02,0.03,-0.97,0.31,-0.55,-0.12,-40,36,-38,2,
-0.03,0.05,-1.01,6.29,-1.04,3.6,-39,34,-40,2,
-0.01,0.03,-1,3.11,1.83,3.48,-39,36,-38,2,
-0.04,0.05,-0.97,-3.6,1.28,-1.65,-39,35,-40,2,
-0.01,0,-1.01,3.85,-5.43,3.78,-41,36,-38,2,
-0.02,0.04,-1.01,0.98,5.07,-2.44,-38,37,-45,2,
-0.02,0.07,-1,-0.73,1.89,-2.93,-37,35,-42,2,
-0.03,0.03,-0.97,0.49,2.81,0.55,-39,39,-40,2,
-0.03,0.05,-1,-3.36,-1.16,-0.31,-38,34,-40,2,
-0.03,-0.01,-1.01,-6.71,1.59,-0.61,-40,35,-43,2,
-0.04,0.06,-1,-1.1,4.52,-2.01,-39,39,-42,2,
-0.04,-0.02,-1,-0.55,0.24,0.98,-39,37,-38,2,
-0.05,0.02,-1.03,0.24,0.98,-1.34,-39,36,-41,2,
-0.07,0,-0.95,1.28,4.82,-0.85,-38,36,-38,2,
-0.06,0.03,-1,-0.98,-0.85,1.95,-40,39,-38,2,
-0.05,0.01,-1.04,-2.87,0.37,0.98,-38,36,-44,2,
-0.08,0.04,-1,1.53,4.33,-6.65,-40,39,-38,2,
-0.08,0,-0.99,-3.85,1.77,-5.98,-38,39,-42,2,
-0.07,0.01,-1.01,0.98,2.81,-8.06,-39,38,-43,2,
-0.1,0.02,-0.95,-2.5,7.08,-5.55,-37,40,-39,2,
-0.09,0.03,-0.99,-6.47,-0.49,-2.26,-38,41,-36,2,
-0.09,0.02,-1,-4.15,2.93,-6.04,-39,39,-38,2,
-0.09,-0.01,-1.01,-4.94,7.39,-6.35,-39,40,-40,2,
-0.11,0,-0.98,-2.08,2.2,-1.4,-37,41,-39,2,
-0.11,0,-0.99,-1.71,-3.54,0.18,-40,39,-35,2,
-0.11,0.01,-0.98,2.01,-2.01,-1.34,-38,41,-36,2,
-0.1,0,-0.98,1.83,-1.22,0.98,-37,39,-40,2,
-0.1,0.04,-1.01,-4.39,-4.7,-0.79,-40,37,-36,2,
-0.08,-0.03,-1.02,-4.52,-8.12,0,-40,38,-34,2,
-0.08,0,-0.97,1.16,-0.18,0.12,-39,41,-40,2,
-0.05,-0.02,-0.99,-4.82,-8.36,3.48,-41,40,-35,2,
-0.06,-0.02,-1,-0.85,0.24,2.14,-42,39,-38,2,
-0.05,-0.03,-0.98,-5.37,-5,-2.5,-42,38,-36,2,
-0.04,-0.01,-1.01,-2.14,-4.21,-0.37,-42,36,-41,2,
-0.04,-0.04,-1.01,-2.87,-1.77,-0.24,-44,37,-40,2,
-0.03,-0.01,-1.02,0.49,-2.87,1.59,-45,36,-38,2,
-0.04,-0.04,-0.98,2.38,-0.79,-2.38,-45,38,-41,2,
-0.03,-0.03,-1.01,-2.32,-0.18,1.28,-48,38,-39,2,
-0.03,-0.06,-1.01,-6.47,-1.83,1.77,-45,38,-41,2,
-0.03,-0.05,-0.97,-0.37,-1.89,0.67,-46,37,-39,2,
-0.02,-0.06,-1.03,-4.46,-3.66,0.18,-48,39,-42,2,
-0.02,-0.05,-0.99,3.48,-2.14,-0.24,-46,36,-38,2,
-0.02,-0.03,-0.97,7.57,-4.39,0.06,-47,35,-42,2,
-0.01,-0.02,-1,7.93,1.22,-1.22,-44,37,-40,2,
-0.02,-0.01,-0.99,4.21,5.55,-2.08,-46,35,-41,2,
-0.04,0.01,-0.99,-1.77,17.76,-1.53,-44,39,-38,2,
-0.05,-0.01,-0.99,1.4,0.37,-1.65,-45,39,-37,2,
-0.05,-0.01,-1,-5.19,0.18,-2.26,-44,38,-36,2,
-0.05,-0.01,-1,-3.54,-0.31,-6.59,-45,36,-41,2,
-0.04,-0.02,-1,0.18,0,-0.37,-46,39,-43,2,
-0.05,-0.02,-1,-0.31,-0.06,0.37,-44,39,-38,2,
-0.05,0,-1,0.73,-0.24,18.07,-46,39,-41,2,
-0.05,-0.02,-1,0.37,0,2.75,-45,39,-37,2,
-0.04,-0.01,-1,0.49,0,-1.53,-46,39,-43,2,
-0.04,-0.01,-1,-0.43,0.31,-5,-47,38,-38,2,
-0.03,-0.03,-1,-0.49,0.06,-2.5,-44,39,-40,2,
-0.05,-0.02,-1,0,-0.06,-0.18,-42,39,-46,2,
-0.05,-0.02,-1,0.37,0.06,29.11,-43,36,-40,2,
-0.04,-0.02,-1,0.24,0.37,0.55,-45,38,-39,2,
-0.05,0,-1,0.24,0.18,-1.1,-48,39,-44,2,
-0.04,-0.04,-0.99,-1.83,0.06,5.68,-46,39,-44,2,
-0.05,-0.06,-0.99,-0.43,0.06,31.8,-46,37,-41,2,
-0.05,-0.04,-1,-0.12,-0.18,4.03,-51,38,-38,2,
-0.04,-0.02,-1,-0.12,-0.24,-0.18,-49,38,-43,2,
-0.05,-0.04,-1,-0.18,0,2.44,-50,38,-38,2,
-0.05,0.03,-0.99,-0.31,0.06,-18.31,-50,37,-43,2,
-0.05,-0.01,-1,0.24,-0.06,-1.71,-49,37,-42,2,
-0.06,-0.03,-0.99,-0.49,1.83,-1.71,-47,39,-39,2,
-0.05,-0.01,-1,-0.18,0.18,-0.43,-49,38,-36,2,
-0.07,-0.02,-1,-0.06,0.12,-5.25,-46,39,-37,2,
-0.05,-0.03,-1,0.55,0.06,4.76,-49,36,-38,2,
-0.07,-0.03,-1,1.16,0.12,-1.59,-45,39,-41,2,
-0.05,-0.02,-1,-0.06,0.06,6.35,-48,41,-45,2,
-0.05,-0.05,-0.99,1.1,0.06,13,-49,38,-41,2,
-0.05,-0.02,-1,1.04,0.18,16.3,-49,35,-46,2,
-0.05,-0.02,-1,0.18,0.24,-0.98,-47,36,-44,2,
-0.05,-0.02,-1,0,0,0.06,-49,38,-38,2,
-0.05,-0.02,-1,0,0,0,-52,36,-41,2,
-0.03,-0.02,-1,-0.31,0.18,0.37,-50,39,-40,2,
-0.05,-0.02,-1,-0.06,0.43,-0.49,-48,36,-37,2,
-0.04,-0.03,-1,0.12,0.18,2.01,-51,36,-37,2,
-0.09,-0.01,-1,-0.61,-0.31,1.16,-51,39,-47,2,
-0.03,-0.02,-0.99,0.49,-3.05,11.29,-51,37,-38,2,
-0.03,-0.03,-1,0.24,0.55,2.14,-51,36,-43,2,
-0.03,-0.02,-1,0.24,-0.55,-1.22,-53,37,-40,2,
-0.04,-0.02,-1,-0.12,0.24,2.93,-49,37,-41,2,
-0.03,-0.02,-1,0.61,0.31,15.38,-51,36,-43,2,
-0.03,-0.01,-1,0.61,0.31,13.79,-53,36,-40,2,
-0.03,-0.03,-1,-58.96,-4.7,26.49,-56,39,-35,2,
-0.02,-0.08,-1,-29.17,-0.49,18.74,-58,35,-37,2,
-0.03,-0.12,-0.99,30.21,3.11,0.24,-57,34,-45,2,
-0.02,-0.1,-0.99,-5.8,0.67,16.6,-58,35,-34,2,
-0.03,-0.05,-1.01,18.8,2.81,18.37,-57,37,-41,2,
-0.03,-0.02,-1,3.85,0.49,0,-59,33,-39,2,
-0.01,-0.01,-0.98,1.89,-0.49,31.19,-59,32,-40,2,
-0.04,0.01,-0.99,44.98,-6.23,17.94,-61,33,-36,2,
